Type,Zreal-1,Zimag-1,Zreal-2,Zimag-2,Zreal-3,Zimag-3,Zreal-4,Zimag-4,Zreal-5,Zimag-5,Zreal-6,Zimag-6,Zreal-7,Zimag-7,Zreal-8,Zimag-8,Zreal-9,Zimag-9,Zreal-10,Zimag-10,Zreal-11,Zimag-11,Zreal-12,Zimag-12,Zreal-13,Zimag-13,Zreal-14,Zimag-14,Zreal-15,Zimag-15,Zreal-16,Zimag-16,Zreal-17,Zimag-17,Zreal-18,Zimag-18,Zreal-19,Zimag-19,Zreal-20,Zimag-20
1,2.386535892,0.510210734,9.087912616,6.35994343,16.22813714,8.68857929,23.30389495,8.000280845,29.66879542,6.668712826,36.59422974,11.76340786,45.10695396,15.67127052,56.43301915,15.62302531,64.81679302,10.75025828,71.79554163,8.212559805,79.00407384,10.73417654,4.811152537,3.618090452,9.620452493,7.236180905,18.8426001,8.442211055,29.52643401,6.834170854,44.31373457,15.67839196,55.74045342,15.27638191,66.40576153,9.648241206,76.73019475,10.05025126,8.510756548,6.432160804
1,2.180835103,0.118261099,13.52096748,5.49791415,17.8543478,11.39964323,26.00636833,18.26380814,40.2389763,20.61542019,49.5173207,17.40578753,56.18190757,13.87836945,62.10160732,10.80947033,67.78239464,10.6051797,73.70859776,11.81276427,82.60999807,17.11978066,93.09801628,27.92448467,7.903428751,3.636363636,12.47562126,5,31.21264549,20,80.60868198,15.45454545,14.97640768,7.727272727,4.160113243,1.818181818,39.93394149,20.45454545,83.10946839,18.18181818
1,9.982616206,1.643631078,16.43075398,7.472723497,22.79794523,13.87836945,33.25968291,17.08800211,41.9631546,15.53085359,49.03816062,10.76407241,54.41935311,7.872225159,60.16397504,8.804395701,67.49825709,12.38477801,72.15815682,16.7702167,76.5280911,21.25099101,4.160113243,1.818181818,14.54702737,3.636363636,7.071406103,3.181818182,4.996854357,3.636363636,62.32148474,10.45454545,35.7706826,17.27272727,25.38691412,16.36363636,17.06039635,10,39.08933627,16.36363636
1,5.168623826,3.53994983,33.90108741,18.72225422,56.59339984,22.83685265,79.64846681,15.59877685,102.7035338,14.82697486,123.8055889,39.30597676,145.1458162,78.84113994,191.5179395,166.5638947,218.1818182,228.6644951,196.6507177,177.8501629,172.2488038,128.0130293,152.8708134,88.92508143,136.3636364,58.63192182,11.48325359,10.74918567,35.16746411,19.54397394,78.94736842,15.63517915,103.3492823,17.58957655,123.4449761,41.04234528,228.2296651,245.276873,203.8277512,195.4397394
1,132.0574163,217.9153094,119.138756,173.9413681,11.48325359,9.771986971,27.99043062,15.63517915,45.93301435,11.72638436,55.98086124,9.771986971,70.33492823,33.2247557,86.84210526,66.4495114,97.6076555,103.5830619,109.8086124,136.8078176,127.0334928,199.3485342,92.58373206,82.08469055,73.92344498,39.08794788,17.22488038,11.72638436,15.78947368,11.72638436,47.36842105,8.794788274,66.74641148,22.47557003,96.1722488,91.85667752,90.43062201,70.35830619,41.62679426,15.63517915
1,35.24770795,25.23661127,72.35943982,76.35546514,150.6693639,173.6322715,196.7045909,213.6645891,280.7689184,253.8694598,439.5570925,290.5369922,532.9619008,287.517313,662.9502591,240.6403894,748.4601372,204.4453238,837.5653591,186.6696163,902.5780709,236.2443939,934.6025766,263.35988,1004.656183,344.4598338,1126.082434,609.1562789,1294.989462,933.1534703,1123.127594,571.5724496,1346.392912,980.8530296,1389.32855,1056.998254,1037.256318,416.1092836,1440.851315,1126.798043
1,133.6563453,111.0817752,332.141563,167.9850793,537.6321413,94.18315026,666.0637527,213.6070714,768.8090418,394.7878193,978.9698605,653.3873884,1406.296859,864.8799631,1915.353064,834.5106187,2314.658619,734.7749307,49.7366431,41.72859812,109.8465364,102.0102339,303.0569075,174.9827404,509.1479701,111.5283869,659.4227032,209.8826348,1973.253227,822.2171459,1586.832485,892.0169347,1204.705306,809.5262752,1011.494935,688.9630036,788.2296173,428.8001543,625.0741928,168.6373051
1,150.0021867,108.9248615,378.8439671,193.7634657,546.9726221,141.9993637,699.1446223,120.7519381,813.1763258,274.6638683,962.6240191,485.213857,1270.859887,716.3364002,1721.538087,766.1604212,2092.8222,646.427747,2331.671638,565.5883836,2485.122395,604.4398276,84.08515353,70.28305718,208.5985038,168.6373051,702.3583412,136.9101283,1973.253227,701.6538743,1526.722592,777.7990984,1123.127594,638.1995208,942.7979142,463.7000487,796.8167449,247.9552469,491.9737149,168.6373051
1,131.3212251,87.35572484,304.1201205,140.4637324,472.2487754,76.81081358,707.0951506,278.6431539,880.8948118,397.6637042,1126.082434,429.2573539,1420.30758,334.6818252,1593.106475,367.6586386,1740.219048,483.0774854,36.85595169,16.34685673,152.7821744,105.1829516,457.6252044,95.66479857,273.0019609,146.4282814,921.3300952,416.1092836,1166.063232,425.6274366,633.6613204,178.1554581,479.0930235,79.8012102,144.1950468,108.3556693,49.7366431,44.90131579,496.2672787,82.97392788
1,175.104729,82.82620614,341.4820438,40.85768759,525.9565402,176.2205679,752.4632004,142.1892634,882.2958839,275.4385965,962.6240191,405.1985226,92.67228114,73.45577485,376.0474922,70.28305718,564.9642995,181.3281758,809.6974363,174.9827404,886.9815848,305.064165,474.7994597,155.9464344,238.6534505,76.62849253,75.49802592,70.28305718,15.38813267,10.00142138,187.1306848,92.4920809,333.1118541,41.72859812,599.31281,174.9827404,745.2939793,149.600999,341.6989817,44.90131579
1,8.049535604,2.160560256,17.3374613,10.74154401,42.10526316,25.24627076,58.20433437,34.38022549,77.3993808,36.03582722,95.9752322,38.75929206,122.6006192,45.7823546,145.5108359,59.21259582,167.1826625,75.31332263,191.9504644,96.76992103,156.6563467,66.19426831,123.2198142,45.24925084,90.40247678,37.67487293,47.67801858,30.0740054,33.43653251,22.01453618,12.38390093,6.450224334,33.43653251,22.01453618,70.58823529,37.08713432,111.4551084,42.00923826,89.16408669,37.13680237
1,8.849202782,4.838827172,31.86047978,12.66162812,48.12264105,4.580222182,62.36682336,28.98606811,83.70645042,55.91331269,106.7545608,77.11892187,129.7866567,92.50591878,152.8091439,104.4017483,175.820243,112.159898,198.8260039,117.9785103,221.8235795,120.8231652,244.8154612,121.5989801,268.087686,119.8210708,290.7824981,117.0733928,313.7587211,112.159898,336.7331647,106.5998907,359.7097436,101.8156984,382.696287,100.651976,411.757605,103.7151703,20.67628597,10.83591331
1,4.969330012,2.327426433,26.84948243,18.97743085,49.40327038,7.748101764,71.64446425,23.2261986,93.96607388,36.12572467,116.7214204,40.47741366,139.2898652,38.9541067,161.1810735,39.3000571,8.712974787,9.718195248,22.74218183,17.57079546,40.95746013,14.33461028,51.00403115,4.388191993,62.09125166,13.33621272,79.01549864,26.75980871,93.03688124,35.7234783,112.9500613,41.38523749,133.5048449,39.27264078,147.0254638,36.01141741,163.4176494,41.65439796,28.61833045,16.49102381
1,9.66826648,1.207609265,31.89944066,23.78432481,54.27687257,21.89199608,76.71646401,6.792411357,99.03173638,31.56627977,121.4091683,45.42605574,143.7866002,52.18131102,166.1640321,55.078908,188.541464,49.23247951,16.9921875,16.28480114,39.84375,26.01988636,60.9375,17.21590909,73.828125,5.169034091,89.6484375,23.65696023,104.296875,36.69460227,126.5625,48.61363636,155.859375,56.14346591,175.1953125,52.80042614,189.84375,49.47443182,67.96875,12.82670455
1,-1.930710975,2.901350337,10.98186172,16.54180308,23.96387152,21.55980255,41.39336923,21.2767814,54.56210196,12.30481373,65.32988576,4.704946261,77.26045045,18.4369955,93.18418963,31.02788007,105.6098065,34.8054827,123.1750045,35.03329073,140.54357,32.79026862,158.0465113,35.62786689,175.3608089,46.75644688,8.681050401,14.5365769,57.38044192,15.00650614,75.87275228,18.50123307,105.998042,35.62985637,30.55655385,24.41252649,45.66567112,21.52603076,133.7550965,36.29162381
1,3.364473275,2.678610792,25.4369399,23.5505454,36.01829278,18.09761458,58.91607104,10.48846021,80.83888825,21.04840867,97.78161419,39.69505737,113.0880602,60.00734358,135.9875217,78.50337744,164.169607,98.15486519,193.4453121,106.0289028,224.1881557,111.9494941,261.6959756,105.6810986,282.2880931,103.2876169,22.12826783,20.36957944,48.6480901,17.19732718,61.67550718,7.257947852,88.28057727,29.14855509,256.7096063,107.2830917,184.4556195,104.6109599,125.164468,73.01243413
1,3.596638655,3.273939948,31.54957983,6.038014595,43.97310924,8.112094539,56.39663866,10.11019023,3.058823529,1.146953405,4.235294118,4.301075269,8,7.168458781,12,8.602150538,17.17647059,8.888888889,20.70588235,8.315412186,24,5.734767025,26.82352941,3.440860215,31.52941176,6.308243728,36.23529412,9.17562724,40.47058824,9.462365591,45.41176471,7.741935484,48,6.88172043,51.29411765,6.308243728,55.29411765,8.888888889,60.94117647,14.91039427
1,3.764705882,1.146953405,6.117647059,4.58781362,8.235294118,6.88172043,12.23529412,7.455197133,15.76470588,6.88172043,18.82352941,4.58781362,21.64705882,2.867383513,24.94117647,4.874551971,29.17647059,6.308243728,32.47058824,5.161290323,36,4.58781362,38.58823529,6.308243728,43.52941176,9.749103943,47.05882353,13.76344086,50.35294118,18.92473118,17.64705882,6.88172043,4.235294118,2.29390681,23.76470588,4.58781362,31.52941176,5.161290323,40.47058824,7.168458781
1,3.242945517,3.158095238,22.21738344,8.577903635,30.49460509,27.97820513,47.82523821,45.62919132,76.52654294,55.20963652,106.4548986,48.94871795,126.7109768,33.5039479,139.1535708,23.19163167,158.1078981,28.05420228,9.18429003,6.461538462,12.08459215,5.923076923,16.43504532,3.230769231,22.23564955,8.076923077,26.10271903,19.38461538,40.60422961,39.30769231,63.32326284,52.76923077,88.4592145,55.46153846,110.2114804,47.92307692,123.7462236,37.15384615,133.4138973,28
1,4.313584682,3.49762756,17.51406899,9.053271021,30.67069786,5.031074162,43.82732674,12.48797755,56.98395562,7.996759377,70.14058449,16.09305243,3.601286174,1.777777778,6.945337621,6.222222222,12.60450161,8.888888889,19.2926045,8.592592593,27.0096463,5.333333333,32.66881029,6.814814815,41.15755627,12.44444444,48.10289389,12.44444444,54.53376206,9.185185185,63.02250804,8.888888889,68.4244373,15.40740741,75.36977492,21.33333333,20.83601286,8.296296296,24.43729904,7.407407407
1,2.989736725,7.407407407,16.51048639,18.51851852,27.05265506,18.51851852,40.6291834,11.11111111,49.62070504,25.92592593,61.57965194,55.55555556,81.04640785,92.59259259,475.4908523,137.037037,439.3685855,129.6296296,400.1784917,140.7407407,360.9772423,155.5555556,302.1753681,177.7777778,253.9714413,181.4814815,199.7768853,174.0740741,159.1588577,159.2592593,127.5881303,140.7407407,102.0526551,118.5185185,308.1994645,177.7777778,231.375502,183.3333333,422.8023204,129.6296296
1,4.100175258,5.219961432,16.65122281,21.29514468,35.24736341,37.65574193,60.67569702,49.27778188,93.32416847,52.1490155,121.0841701,40.76795294,140.9191614,24.7273528,157.8816891,21.75263017,170.2428322,40.92277422,3.088965004,1.525241996,10.14469099,15.0344006,27.58433358,32.8637379,49.48920328,45.83901713,79.49629188,52.42382725,111.6973939,46.25003723,135.1786746,31.16157856,151.1000447,17.61578555,167.1262547,32.13104989,172.5617275,61.96932241,9.293581534,12.22963515
1,3.840050671,0.304850467,12.92479911,5.312272339,22.03626583,6.686197725,35.87505152,0.748995127,45.0095224,8.280130024,53.29981271,16.34206924,7.576113179,2.538495905,13.18886076,4.825465376,16.83061802,4.564556962,29.72592703,6.074609084,34.19496649,2.24095309,39.24157856,2.998212956,43.17784066,6.563365599,46.83484736,10.38406552,52.17501117,14.71228593,9.823499628,4.065524944,5.887237528,0.500372301,23.28589724,7.360387193,31.68166791,4.54087863,37.2744006,1.470737156
1,100.2812807,65.65599404,92.3906478,53.67877885,80.56375279,38.13641102,71.83154133,25.90543559,63.39097543,16.73521966,56.92044676,9.857781087,47.96997766,14.2087863,34.53521966,18.31183917,22.48244229,17.3106478,14.33352197,11.20119136,8.431034996,6.36366344,5.331586001,1.776768429,26.68842889,18.06924795,46.57655994,16.25182427,52.44378258,11.65063291,61.69828742,13.67669397,87.32116158,46.79910648,75.21501117,31.51228593,59.72825019,11.3839166,16.02620998,14.25971705
1,6.554162321,4.076768242,39.44605484,21.56552269,72.33794735,21.28570261,105.2298399,44.13767509,137.8227152,83.41508573,166.5283668,132.1618149,213.2498051,249.5256073,207.4313409,227.9379157,184.1680129,162.3059867,144.1033926,93.12638581,19.38610662,12.41685144,47.819063,25.72062084,85.29886914,22.172949,116.3166397,55.87583149,135.7027464,85.14412417,43.29563813,25.72062084,180.9369952,155.210643,226.1712439,290.0221729,162.1970921,119.7339246,93.05331179,25.72062084
1,37.95096881,10.32608316,65.61006024,31.0794051,97.87900025,68.22163315,120.5544716,117.1707136,151.9512781,239.714416,5.169628433,4.4345898,18.09369952,12.41685144,35.54119548,9.756097561,173.1825525,340.5764967,164.1357027,300.6651885,156.3812601,252.7716186,148.6268174,215.5210643,136.9951535,172.9490022,124.0710824,127.7161863,113.085622,98.44789357,100.1615509,66.51884701,81.42164782,41.68514412,63.97415186,25.72062084,49.11147011,10.64301552,20.67851373,11.52993348
1,323.6253109,146.1933357,390.1522136,119.5738757,457.7848267,82.81237434,555.8244728,88.52237085,633.7401916,103.7490282,736.423821,141.4350052,798.3435975,204.2449669,866.7133508,286.4689167,941.2750817,403.5238453,1067.952624,667.135351,16.24758221,10.2739726,46.42166344,47.26027397,104.4487427,102.739726,194.9709865,141.7808219,287.8143133,156.1643836,654.5454545,108.9041096,1169.825919,930.8219178,1097.87234,731.5068493,1030.560928,565.0684932,963.2495164,437.6712329
1,14.77326766,14.9135035,140.6609712,129.5391792,254.6601751,162.3423771,423.9869486,117.6052864,577.7543937,60.35305471,691.273984,71.61732057,792.446476,182.5935276,861.5533694,309.7011046,958.3030202,530.6854677,1096.332522,935.5051873,1000.386847,649.3150685,900.5802708,378.0821918,761.3152805,143.8356164,689.3617021,67.80821918,575.6286267,59.5890411,403.868472,127.3972603,285.4932302,164.3835616,60.34816248,80.1369863,199.6131528,152.0547945,324.9516441,156.1643836
1,159.7959021,126.5890143,265.5755204,146.3836689,358.4551852,121.9920139,439.4668928,66.90051738,557.1144682,80.52837573,651.1228789,93.9706592,735.3488249,178.700663,797.0536022,272.2483063,888.6432716,448.0210324,1017.642806,769.2205721,37.13733075,45.20547945,132.3017408,119.1780822,559.3810445,71.91780822,937.7176015,554.7945205,835.589942,324.6575342,1037.524178,815.7534247,540.8123791,65.75342466,167.1179884,131.5068493,380.6576402,106.8493151,1079.303675,953.4246575
1,96.40184523,79.27761459,188.1757997,105.0179163,281.0554645,89.91814778,373.9351293,88.01481561,536.4745427,104.6372499,629.3542074,132.9334549,721.9758732,208.1049245,794.4736115,287.9372015,932.5031133,475.4698014,1084.722564,760.5889607,27.85299807,16.43835616,60.34816248,61.64383562,886.6537718,404.7945205,1104.83559,797.260274,1023.597679,622.6027397,919.1489362,456.1643836,441.0058027,94.52054795,991.1025145,552.739726,1016.634429,614.3835616,422.4371373,94.52054795
1,804.0090864,410.1076802,1035.344681,404.1483637,1263.407595,351.519999,1468.285154,275.540995,1661.898583,194.6381679,1864.257353,187.5723166,2082.169677,325.2125319,2291.768751,533.2065096,2524.30436,848.851036,2815.672973,1430.766216,52.48667554,66.42904517,149.8256011,153.2610926,254.5699194,224.7384016,404.2046599,326.8488431,613.3688334,382.8473544,2158.175754,391.102077,2856.553916,1556.44942,2495.502846,794.7627841,2188.102702,411.5241653,1605.309743,223.0111129
1,166.1993687,233.8717797,516.9391349,426.6277127,878.8770548,544.8986425,1242.566277,578.912213,1663.747021,519.6792582,1936.153935,448.7088961,2295.189748,342.8211906,2638.027946,324.8228921,3119.195145,564.1819783,3346.377579,829.1911785,3674.561498,1312.695829,60.06384288,97.10989278,389.3938743,357.5583199,3736.574147,1401.871389,3391.307252,870.3435969,2897.054543,410.6175773,1822.642752,468.2574901,822.8765561,530.9170377,2620.573823,313.7844325,1569.122566,524.8476694
1,38.11436743,49.76112347,365.6367745,290.8504884,729.7264287,432.1799576,1093.582083,510.7975969,1457.368386,570.8287773,1730.136562,596.6766791,2096.182575,597.9826597,2465.254597,524.4894243,2828.385386,408.8428966,3192.201344,476.821723,3465.756616,713.611181,3744.012708,1103.008035,4118.37815,1783.823667,3960.797225,1493.65627,3652.824499,956.9656976,149.8446872,158.3761577,516.3161988,372.7412836,897.293119,474.5558912,2725.489915,431.2973275,3061.309209,430.867891
1,274.3201499,176.6695563,637.5714201,93.31212798,929.4362456,254.605822,1114.601225,607.8652634,1273.123183,1017.675695,1416.16685,1532.715899,1317.682761,1138.979945,1197.09701,821.9985972,1076.511258,505.017249,903.8014668,218.7930928,671.9630494,86.09723395,426.0009448,168.2531957,269.3234468,178.6837296,149.7301708,127.685767,59.96841256,71.53456725,179.695291,158.3379856,1114.053546,566.3503152,1423.495899,1496.9009,1234.830158,934.4823144,560.1378014,116.9307701
2,2.27,7.21,10.88,24.81,22.94,40.08,34.81,56.33,41.93,64.99,57.01,72.91,75.16,82.35,96.67,89.09,121.11,92.26,156.49,91.41,186.92,86.28,223.09,86.58,255.89,105.03,282.08,126.99,302.59,145.82,320.38,165.58,334.33,175.07,356.11,194.84,383.35,219.12,405.06,239.63
2,14.01,18.05,30.97,22.35,39.77,30.13,59.1,40.98,68.74,39.8,84.78,31.42,89.06,29.57,99.67,24.94,113.65,19.46,128.75,21.08,139.46,39.94,147.7,47.49,156,63.74,163.1,91.18,167.71,147.51,168.22,251.54,169.7,204.32,175.29,285.13,178.15,317.66,179.65,286.12
2,10.66,10.73,22.86,23.22,32.06,28.05,40.51,38.6,44.29,40.58,51.19,42.9,62.39,46.38,79.02,49.25,97.63,50.36,117.21,47.01,135.79,41.57,153.69,28.31,164.3,19.23,176.24,13.88,194.7,18.21,208.03,23.22,231.1,28.44,245.58,30.1,259.24,31.74,268.24,33.56
2,11.2,3.48,21.72,20.87,45.88,30.72,58.79,33.62,72.54,34.2,80.35,36.51,88.83,33.04,96.54,31.88,108.82,29.17,121.06,28.96,133.29,19.13,144.34,11.01,154.78,22.03,168.31,31.82,192.33,41.63,204.07,49.86,221.63,52.96,233.22,48.28,245.26,49.28,257.29,49.86
2,10.66,10.73,22.86,23.22,32.06,28.05,39.25,31.51,53.04,43.31,64.21,50.69,93.13,58.7,119.71,60.43,138.92,57.97,164.45,49.31,181.84,41.44,192.75,28.77,203.51,22.22,218.29,20.87,232.69,25.11,249.9,30.66,259.29,35.92,273.75,41.7,293.28,49.44,312.09,61.91
2,10.66,10.73,16.49,14.49,24.27,19.13,27.77,23.77,35.92,26.48,45.93,34.25,62.89,38.55,84.58,36.52,96.54,31.88,103.4,31.3,124.44,19.91,139.17,9.28,143.48,11.01,152.36,15.06,159.11,24.93,176.83,32.7,190.65,37.26,209.09,38.76,227.85,38.09,243.41,38.84
2,75.4,55.56,178.11,46.7,268.48,52.2,349.18,110.73,395.16,156.37,429.67,150.64,479.56,209.46,535.46,291.36,571.6,389.31,597.26,444.5,610.33,418.17,638.27,560.28,658.67,474.05,684.74,586.62,713.47,595.22,755.27,726.27,823.21,801.11,870.51,913.62,938.69,1130.19,1027.39,1276.3
2,70.63,83.31,121.04,157.38,160.94,164.21,222.17,218.98,303.14,249.72,429.66,291.43,671.62,365.49,814.53,424.72,904.71,484.36,1010.38,566.43,1128.66,632.44,1298.98,703.96,1543.96,774.47,1746.41,805.13,1986.8,823.96,2264.42,829.73,2436.27,833.13,2633.47,846.69,2811.93,935.3,2904.22,968
2,6.28,2.98,9.96,3.98,14.45,6.73,18.96,7.9,20.68,4.7,22.47,5.63,24.65,6.46,27.99,6.39,30.32,8.14,33.72,11.07,36.08,12.8,38.82,12.39,42.08,14.73,44.77,16.69,48.17,18.21,50.91,20.14,53.07,23.08,55.16,23.1,58.93,25.75,64.09,29.82
2,6.61,2.1,11.81,3.79,14.4,3.77,16.35,7.23,19.69,11.37,23.78,13.9,31.59,16.71,37.54,17.62,44.91,19,52.27,17.17,56.12,15.67,63.61,15.55,71.54,17.38,79.33,19.58,87.69,22.92,96,25.08,104.41,28.16,112.77,30.73,121.55,33.68,130.76,36.69
2,2.55,4.38,13.18,9.81,20.77,22.55,31.58,32.17,45.92,38.66,65.88,50.91,91.84,58.07,119.6,62.09,147.53,64.38,171.93,69.58,189.97,73.45,205.69,86,221.64,105.43,238.43,116.09,252.83,138.98,268.11,156.77,286.88,178.5,303.47,191.65,319.4,215.03,333.8,231.39
2,3.96,10.84,7.91,17.34,22.42,31.99,38.5,52.98,53.49,56.68,66,67.71,87.88,79.71,104.43,87.25,118.53,89.79,142.55,98.91,173.38,106.37,203.94,111.94,229.26,116.18,254.75,125.41,285.71,142.69,309.36,160.76,329.66,179.29,344.93,198.77,360.21,216.64,374.68,236.07
2,2.61,0.06,4.96,7.35,10.6,15.85,17.64,24.91,26.12,28.57,30.3,30.58,36.57,30.77,44.42,33.23,50.99,31.09,56.75,26.58,64.84,27.07,69.27,23.17,74.87,19.3,80.33,11.43,84.61,4.95,89.26,3.73,96.45,13.26,102.69,23.01,108.06,27.59,112.73,36.73
2,5.77,0.28,9.26,1.26,13.63,4.02,17.14,9.83,21.73,15.62,25.45,18.29,30.8,21.95,35.71,24.5,40.29,26.41,44.44,27.54,48.58,28.59,52.5,28.86,56.86,28.11,60.6,27.32,65.13,26.23,68.61,25.22,72.31,23.9,76.67,23.59,80.16,24.38,84.96,26.06
2,4.18,3.04,10.79,10.36,17.55,16.03,24.38,21.33,29.38,25.87,34.87,21.7,39.94,20.87,45.01,16.62,49.23,13.46,54.43,9.19,60.22,6.06,66.98,11.62,73.73,17.89,80.49,22.31,85.56,22.03,92.32,25.2,98.45,27.82,102.46,41.94,105.63,34.19,107.62,52.38
2,6.53,2.11,18.61,10.6,30.44,23.48,42.26,34.43,54.16,41.83,65.92,46.01,80.28,47.65,94.12,44.56,105.63,37.38,117.46,27.19,129.28,25.9,141.11,30.41,149.9,35,155.9,38.62,161.81,41.16,174.06,48.23,187.16,54.23,202.36,64.77,215.88,82.31,226.86,98
2,10.41038387,15.18784153,27.77869833,27.52339916,45.34402651,29.0776135,62.43755869,24.85706734,79.85771886,20.23643013,97.16900304,23.37236035,114.5891632,33.59690938,131.0294394,45.15547197,160.4259597,56.45794992,196.89942,54.07652286,225.2071803,42.13783609,1.802816901,4.712120474,8.112676056,14.69935182,22.53521127,24.71465471,36.95774648,29.19362542,47.77464789,29.23105414,64,23.75086505,89.23943662,21.62366587,112.6760563,30.56289293,130.7042254,45.0197378
